Admin State,Field Office,Lease Type,Case Number,Lease Number,Operator,US Well Number,Well Number,Well Name,Geo State,County,Surface Hole Location Information,Latitude/Longitude,Latitude,Longitude,Surface Owner,Expiration Date (XML),Extension Approval Date (XML),APD Approval Date (XML),Well Status Date (XML),Extended Expiration Date (XML),APD Approval Date,Current Well Status,Well Status Date,Expiration Date,Extension Approval Date,Extended Expiration Date
WYOMING,Casper Field Office,FED,WYW063034,WYW063034,ANSCHUTZ EXPLORATION CORPORATION,,3671-33-9-13E NH,ABBEY FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 33 TWN: 36N RNG: 71W,"(43.044210, -105.383255)",43.044210,-105.383255,FEE,2024-06-20T00:00:00.000-06:00,2024-04-11T00:00:00.000-06:00,2022-06-21T00:00:00.000-06:00,2022-06-21T00:00:00.000-06:00,2026-06-21T00:00:00.000-06:00,6/21/2022,AAPD,6/21/2022,6/20/2024,4/11/2024,6/21/2026
WYOMING,Casper Field Office,FED,WYW063034,WYW063034,ANSCHUTZ EXPLORATION CORPORATION,,3671-33-9-14W NH,ABBEY FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 33 TWN: 36N RNG: 71W,"(43.044209, -105.382881)",43.044209,-105.382881,,2024-06-02T00:00:00.000-06:00,2024-04-11T00:00:00.000-06:00,2022-06-21T00:00:00.000-06:00,2022-06-21T00:00:00.000-06:00,2026-06-21T00:00:00.000-06:00,6/21/2022,AAPD,6/21/2022,6/2/2024,4/11/2024,6/21/2026
WYOMING,Casper Field Office,FED,WYW078824,WYW078824,CONTINENTAL RESOURCES INCORPORATED,,3773-0310 3NH,CITRA FED,WY,CONVERSE,LOT: 1 SEC: 3 TWN: 37N RNG: 73W,"(43.213884, -105.605806)",43.213884,-105.605806,BLM,2025-01-26T00:00:00.000-07:00,,2023-01-26T00:00:00.000-07:00,2023-01-26T00:00:00.000-07:00,,1/26/2023,AAPD,1/26/2023,1/26/2025,,
WYOMING,Casper Field Office,FED,WYW078824,WYW078824,CONTINENTAL RESOURCES INCORPORATED,,3773-0310 4NH,CITRA FED,WY,CONVERSE,LOT: 1 SEC: 3 TWN: 37N RNG: 73W,"(43.213973, -105.605857)",43.213973,-105.605857,BLM,2025-01-26T00:00:00.000-07:00,,2023-01-26T00:00:00.000-07:00,2023-01-26T00:00:00.000-07:00,,1/26/2023,AAPD,1/26/2023,1/26/2025,,
WYOMING,Casper Field Office,FED,WYW100970,WYW100970,ANADARKO E&P ONSHORE LLC,,3570-15-N6H,QUEENS PARK FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 3 TWN: 35N RNG: 70W,"(43.028247, -105.243210)",43.028247,-105.243210,FEE,2025-11-20T00:00:00.000-07:00,,2023-11-20T00:00:00.000-07:00,2023-11-20T00:00:00.000-07:00,,11/20/2023,AAPD,11/20/2023,11/20/2025,,
WYOMING,Casper Field Office,FED,WYW100970,WYW100970,ANADARKO E&P ONSHORE LLC,,3570-15-N8H,QUEENS PARK FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 3 TWN: 35N RNG: 70W,"(43.028242, -105.243136)",43.028242,-105.243136,FEE,2025-11-22T00:00:00.000-07:00,,2023-11-22T00:00:00.000-07:00,2023-11-22T00:00:00.000-07:00,,11/22/2023,AAPD,11/22/2023,11/22/2025,,
WYOMING,Casper Field Office,FED,WYW106213,WYW106213,ANSCHUTZ EXPLORATION CORPORATION,490093190800S1,3572-1-36-11W NH,AXEL FED,WY,CONVERSE,ALIQUOT: SESW SEC: 1 TWN: 35N RNG: 72W,"(43.028082, -105.450693)",43.028082,-105.450693,FEE,2023-06-17T00:00:00.000-06:00,,2021-06-17T00:00:00.000-06:00,2023-05-18T00:00:00.000-06:00,,6/17/2021,POW,5/18/2023,6/17/2023,,
WYOMING,Casper Field Office,FED,WYW106525,WYW106525,ANADARKO E&P ONSHORE LLC,,3570-23-N1H,JAMES FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 26 TWN: 35N RNG: 70W,"(42.971511, -105.225902)",42.971511,-105.225902,FEE,2025-09-26T00:00:00.000-06:00,,2023-09-26T00:00:00.000-06:00,2023-09-26T00:00:00.000-06:00,,9/26/2023,AAPD,9/26/2023,9/26/2025,,
WYOMING,Casper Field Office,FED,WYW106525,WYW106525,ANADARKO E&P ONSHORE LLC,,3570-23-N3H,JAMES FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 26 TWN: 35N RNG: 70W,"(42.971512, -105.225827)",42.971512,-105.225827,FEE,2025-09-26T00:00:00.000-06:00,,2023-09-26T00:00:00.000-06:00,2023-09-26T00:00:00.000-06:00,,9/26/2023,AAPD,9/26/2023,9/26/2025,,
WYOMING,Casper Field Office,FED,WYW106525,WYW106525,ANADARKO E&P ONSHORE LLC,,3570-23-T1H,JAMES FED,WY,CONVERSE,ALIQUOT: SWSE SEC: 26 TWN: 35N RNG: 70W,"(42.971513, -105.225752)",42.971513,-105.225752,FEE,2025-09-26T00:00:00.000-06:00,,2023-09-26T00:00:00.000-06:00,2023-09-26T00:00:00.000-06:00,,9/26/2023,AAPD,9/26/2023,9/26/2025,,
WYOMING,Casper Field Office,FED,WYW107266,WYW107266,ANSCHUTZ EXPLORATION CORPORATION,490093190700S1,3572-1-36-12EX NH,AXEL FED,WY,CONVERSE,ALIQUOT: SESW SEC: 1 TWN: 35N RNG: 72W,"(43.028234, -105.450608)",43.028234,-105.450608,FEE,2023-09-13T00:00:00.000-06:00,,2021-09-13T00:00:00.000-06:00,2023-05-18T00:00:00.000-06:00,,9/13/2021,POW,5/18/2023,9/13/2023,,
WYOMING,Casper Field Office,FED,WYW107266,WYW107266,ANSCHUTZ EXPLORATION CORPORATION,490093433900S1,3572-1-36-12W NH,AXEL FED,WY,CONVERSE,ALIQUOT: SESW SEC: 1 TWN: 35N RNG: 72W,"(43.028285, -105.450580)",43.028285,-105.450580,FEE,2023-06-17T00:00:00.000-06:00,,2021-06-17T00:00:00.000-06:00,2023-05-19T00:00:00.000-06:00,,6/17/2021,POW,5/19/2023,6/17/2023,,
WYOMING,Casper Field Office,FED,WYW107266,WYW107266,ANSCHUTZ EXPLORATION CORPORATION,490094885100X1,3572-1-36-12X TH,AXEL FED,WY,CONVERSE,ALIQUOT: SESW SEC: 1 TWN: 35N RNG: 72W,"(43.028031, -105.450718)",43.028031,-105.450718,,2024-07-27T00:00:00.000-06:00,,2022-07-25T00:00:00.000-06:00,2022-07-28T00:00:00.000-06:00,,7/25/2022,DRG,7/28/2022,7/27/2024,,
WYOMING,Casper Field Office,FED,WYW108281,WYW108281,ANSCHUTZ EXPLORATION CORPORATION,490094862500S1,3672-24-36-8W NH,CLEO FED,WY,CONVERSE,ALIQUOT: SESE SEC: 24 TWN: 36N RNG: 72W,"(43.074063, -105.440204)",43.074063,-105.440204,FEE,2023-06-02T00:00:00.000-06:00,,2021-06-02T00:00:00.000-06:00,2022-08-14T00:00:00.000-06:00,,6/2/2021,POW,8/14/2022,6/2/2023,,
WYOMING,Casper Field Office,FED,WYW108281,WYW108281,ANSCHUTZ EXPLORATION CORPORATION,490094862600S1,3672-24-36-7W NH*,CLEO FED,WY,CONVERSE,ALIQUOT: SESE SEC: 24 TWN: 36N RNG: 72W,"(43.074105, -105.440341)",43.074105,-105.440341,FEE,2023-07-29T00:00:00.000-06:00,,2021-07-29T00:00:00.000-06:00,2022-08-16T00:00:00.000-06:00,,7/29/2021,POW,8/16/2022,7/29/2023,,
WYOMING,Casper Field Office,FED,WYW108281,WYW108281,ANSCHUTZ EXPLORATION CORPORATION,490094862700S1,3672-24-36-7 TH*,CLEO FED,WY,CONVERSE,ALIQUOT: SESE SEC: 24 TWN: 36N RNG: 72W,"(43.074085, -105.440273)",43.074085,-105.440273,FEE,2023-06-02T00:00:00.000-06:00,,2021-06-02T00:00:00.000-06:00,2022-09-07T00:00:00.000-06:00,,6/2/2021,OSI,9/7/2022,6/2/2023,,
WYOMING,Casper Field Office,FED,WYW112575,WYW112575,CONTINENTAL RESOURCES INCORPORATED,490094879600X1,3773-1003 3FH,CITRA FED,WY,CONVERSE,ALIQUOT: NWNE SEC: 15 TWN: 37N RNG: 73W,"(43.185209, -105.606762)",43.185209,-105.606762,STATE,2024-04-08T00:00:00.000-06:00,,2022-04-08T00:00:00.000-06:00,2022-07-12T00:00:00.000-06:00,,4/8/2022,DRG,7/12/2022,4/8/2024,,
WYOMING,Casper Field Office,FED,WYW125704,WYW125704,WRC ENERGY LLC,,3676-10-3-34-3F2H,BLUE HILL,WY,CONVERSE,ALIQUOT: NWSE SEC: 10 TWN: 36N RNG: 76W,"(43.104220, -105.954650)",43.104220,-105.954650,FEE,2023-04-06T00:00:00.000-06:00,2023-04-25T00:00:00.000-06:00,2021-04-06T00:00:00.000-06:00,2021-04-06T00:00:00.000-06:00,2025-04-06T00:00:00.000-06:00,4/6/2021,AAPD,4/6/2021,4/6/2023,4/25/2023,4/6/2025
WYOMING,Casper Field Office,FED,WYW126782,WYW126782,CONTINENTAL RESOURCES INCORPORATED,490093606900S1,3873-3427 1FH*,CASCADE FED,WY,CONVERSE,ALIQUOT: SWSW SEC: 34 TWN: 38N RNG: 73W,"(43.216189, -105.616165)",43.216189,-105.616165,FEE,2023-12-13T00:00:00.000-07:00,,2021-12-13T00:00:00.000-07:00,2023-05-11T00:00:00.000-06:00,,12/13/2021,POW,5/11/2023,12/13/2023,,
WYOMING,Casper Field Office,FED,WYW130362,WYW130362,ANADARKO E&P ONSHORE LLC,4900940182,3569-34-T2H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974212, -105.126705)",42.974212,-105.126705,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW130362,WYW130362,ANADARKO E&P ONSHORE LLC,4900940189,3569-34-N4H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974211, -105.126634)",42.974211,-105.126634,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW130362,WYW130362,ANADARKO E&P ONSHORE LLC,4900940190,3569-34-N3H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974214, -105.126783)",42.974214,-105.126783,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW136680,WYW136680,EOG RESOURCES INCORPORATED,,0805-18H,KELPIE,WY,CONVERSE,ALIQUOT: NWNE SEC: 17 TWN: 39N RNG: 73W,"(43.358156, -105.647510)",43.358156,-105.647510,FEE,2024-07-17T00:00:00.000-06:00,2024-06-24T00:00:00.000-06:00,2022-07-18T00:00:00.000-06:00,2022-07-18T00:00:00.000-06:00,2026-07-17T00:00:00.000-06:00,7/18/2022,AAPD,7/18/2022,7/17/2024,6/24/2024,7/17/2026
WYOMING,Casper Field Office,FED,WYW136940,WYW136940,EOG RESOURCES INCORPORATED,4900948219,2932-01H,SHAVANO,WY,CONVERSE,LOT: 13 SEC: 20 TWN: 40N RNG: 71W,"(43.422204, -105.419863)",43.422204,-105.419863,FEE,2023-03-17T00:00:00.000-06:00,2023-03-14T00:00:00.000-06:00,2021-03-17T00:00:00.000-06:00,2021-03-17T00:00:00.000-06:00,2025-03-17T00:00:00.000-06:00,3/17/2021,AAPD,3/17/2021,3/17/2023,3/14/2023,3/17/2025
WYOMING,Casper Field Office,FED,WYW136940,WYW136940,EOG RESOURCES INCORPORATED,4900948263,1930-02H,ELBERT,WY,CONVERSE,LOT: 18 SEC: 18 TWN: 40N RNG: 71W,"(43.437776, -105.431334)",43.437776,-105.431334,FEE,2023-12-19T00:00:00.000-07:00,2023-11-27T00:00:00.000-07:00,2021-12-20T00:00:00.000-07:00,2023-11-27T00:00:00.000-07:00,2025-12-20T00:00:00.000-07:00,12/20/2021,AAPD,11/27/2023,12/19/2023,11/27/2023,12/20/2025
WYOMING,Casper Field Office,FED,WYW136940,WYW136940,EOG RESOURCES INCORPORATED,4900948266,1930-03H,ELBERT,WY,CONVERSE,LOT: 18 SEC: 18 TWN: 40N RNG: 71W,"(43.437763, -105.431184)",43.437763,-105.431184,FEE,2023-12-19T00:00:00.000-07:00,2023-11-27T00:00:00.000-07:00,2021-12-20T00:00:00.000-07:00,2023-11-27T00:00:00.000-07:00,2025-12-20T00:00:00.000-07:00,12/20/2021,AAPD,11/27/2023,12/19/2023,11/27/2023,12/20/2025
WYOMING,Casper Field Office,FED,WYW136940,WYW136940,EOG RESOURCES INCORPORATED,,1807-03H,BIERSTADT,WY,CONVERSE,LOT: 18 SEC: 18 TWN: 40N RNG: 71W,"(43.437802, -105.431633)",43.437802,-105.431633,FEE,2023-09-13T00:00:00.000-06:00,2023-11-07T00:00:00.000-07:00,2021-09-13T00:00:00.000-06:00,2023-11-07T00:00:00.000-07:00,2025-09-13T00:00:00.000-06:00,9/13/2021,AAPD,11/7/2023,9/13/2023,11/7/2023,9/13/2025
WYOMING,Casper Field Office,FED,WYW136942,WYW136942,ANSCHUTZ EXPLORATION CORPORATION,490094721500S1,4171-36-23-1E NH,MIDGE FED,WY,CONVERSE,ALIQUOT: NWNW SEC: 36 TWN: 41N RNG: 71W,"(43.488984, -105.340241)",43.488984,-105.340241,STATE,2023-04-05T00:00:00.000-06:00,,2021-04-05T00:00:00.000-06:00,2022-07-19T00:00:00.000-06:00,,4/5/2021,POW,7/19/2022,4/5/2023,,
WYOMING,Casper Field Office,FED,WYW139033,WYW139033,ANADARKO E&P ONSHORE LLC,4900931293,3569-15-N3H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974224, -105.127232)",42.974224,-105.127232,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW139033,WYW139033,ANADARKO E&P ONSHORE LLC,4900931296,3569-15-N4H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974221, -105.127082)",42.974221,-105.127082,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW139033,WYW139033,ANADARKO E&P ONSHORE LLC,4900940176,3569-15-T1H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974228, -105.127381)",42.974228,-105.127381,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW139033,WYW139033,ANADARKO E&P ONSHORE LLC,4900940177,3569-15-T2H,EH FED WORMHOLE,WY,CONVERSE,ALIQUOT: SWSE SEC: 27 TWN: 35N RNG: 69W,"(42.974223, -105.127157)",42.974223,-105.127157,FEE,2023-03-01T00:00:00.000-07:00,2023-02-13T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2021-03-01T00:00:00.000-07:00,2025-03-01T00:00:00.000-07:00,3/1/2021,AAPD,3/1/2021,3/1/2023,2/13/2023,3/1/2025
WYOMING,Casper Field Office,FED,WYW139033,WYW139033,ANADARKO E&P ONSHORE LLC,,3569-23-N4H,EH FED SUPERNOVA W,WY,CONVERSE,ALIQUOT: SENW SEC: 26 TWN: 35N RNG: 69W,"(42.981055, -105.111114)",42.981055,-105.111114,FEE,2023-03-30T00:00:00.000-06:00,2023-02-12T00:00:00.000-07:00,2021-03-30T00:00:00.000-06:00,2021-03-30T00:00:00.000-06:00,2025-03-30T00:00:00.000-06:00,3/30/2021,AAPD,3/30/2021,3/30/2023,2/12/2023,3/30/2025
WYOMING,Casper Field Office,FED,WYW142073,WYW142073,IMPACT EXPLORATION AND PRODUCTION LLC,,447 7-18H,GENIUS,WY,CONVERSE,LOT: 5 SEC: 8 TWN: 37N RNG: 75W,"(43.192737, -105.895463)",43.192737,-105.895463,,2023-09-14T00:00:00.000-06:00,2023-10-16T00:00:00.000-06:00,2021-09-14T00:00:00.000-06:00,2023-10-16T00:00:00.000-06:00,2025-09-14T00:00:00.000-06:00,9/14/2021,AAPD,10/16/2023,9/14/2023,10/16/2023,9/14/2025
WYOMING,Casper Field Office,FED,WYW142794,WYW142794,CONTINENTAL RESOURCES INCORPORATED,,3873-1720 4NH,CASEY JONES FED,WY,CONVERSE,ALIQUOT: NWNE SEC: 17 TWN: 38N RNG: 73W,"(43.271577, -105.648536)",43.271577,-105.648536,FEE,2025-01-31T00:00:00.000-07:00,,2023-01-31T00:00:00.000-07:00,2023-01-31T00:00:00.000-07:00,,1/31/2023,AAPD,1/31/2023,1/31/2025,,
WYOMING,Casper Field Office,FED,WYW142794,WYW142794,CONTINENTAL RESOURCES INCORPORATED,,3873-1720 6MH,CASEY JONES FED,WY,CONVERSE,ALIQUOT: NWNE SEC: 17 TWN: 38N RNG: 73W,"(43.271679, -105.648662)",43.271679,-105.648662,FEE,2025-01-31T00:00:00.000-07:00,,2023-01-31T00:00:00.000-07:00,2023-01-31T00:00:00.000-07:00,,1/31/2023,AAPD,1/31/2023,1/31/2025,,
WYOMING,Casper Field Office,FED,WYW143893,WYW143893,ROCKIES RESOURCES HOLDINGS LLC,490094877600S1,17-8-35-67-1H,LILY,WY,CONVERSE,ALIQUOT: NWNW SEC: 21 TWN: 35N RNG: 67W,"(42.999910, -104.913600)",42.999910,-104.913600,FEE,2025-06-05T00:00:00.000-06:00,,2023-06-05T00:00:00.000-06:00,2023-12-21T00:00:00.000-07:00,,6/5/2023,POW,12/21/2023,6/5/2025,,
WYOMING,Casper Field Office,FED,WYW143893,WYW143893,1876 RESOURCES LLC,,3567-7-19-1NXH,LOST SPRINGS,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 35N RNG: 67W,"(43.018960, -104.948920)",43.018960,-104.948920,FEE,2025-09-25T00:00:00.000-06:00,,2023-09-25T00:00:00.000-06:00,2023-09-25T00:00:00.000-06:00,,9/25/2023,AAPD,9/25/2023,9/25/2025,,
WYOMING,Casper Field Office,FED,WYW143893,WYW143893,1876 RESOURCES LLC,,3567-7-19-2NXH,LOST SPRINGS,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 35N RNG: 67W,"(43.018970, -104.948850)",43.018970,-104.948850,FEE,2025-09-25T00:00:00.000-06:00,,2023-09-25T00:00:00.000-06:00,2023-09-25T00:00:00.000-06:00,,9/25/2023,AAPD,9/25/2023,9/25/2025,,
WYOMING,Casper Field Office,FED,WYW143893,WYW143893,1876 RESOURCES LLC,,3567-7-19-3NXH,LOST SPRINGS,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 35N RNG: 67W,"(43.018980, -104.948780)",43.018980,-104.948780,FEE,2025-09-25T00:00:00.000-06:00,,2023-09-25T00:00:00.000-06:00,2023-09-25T00:00:00.000-06:00,,9/25/2023,AAPD,9/25/2023,9/25/2025,,
WYOMING,Casper Field Office,FED,WYW143893,WYW143893,1876 RESOURCES LLC,,3567-7-19-4NXH,LOST SPRINGS,WY,CONVERSE,ALIQUOT: SESW SEC: 7 TWN: 35N RNG: 67W,"(43.018990, -104.948700)",43.018990,-104.948700,FEE,2025-09-25T00:00:00.000-06:00,,2023-09-25T00:00:00.000-06:00,2023-09-25T00:00:00.000-06:00,,9/25/2023,AAPD,9/25/2023,9/25/2025,,
WYOMING,Casper Field Office,FED,WYW143894,WYW143894,TRANSWORLD SYSTEMS PETROLEUM INCORPORATED,490094877500X1,33-4-35-67-1H,BRONC,WY,CONVERSE,ALIQUOT: NENW SEC: 33 TWN: 35N RNG: 67W,"(42.970630, -104.913010)",42.970630,-104.913010,FEE,2025-09-05T00:00:00.000-06:00,,2023-09-05T00:00:00.000-06:00,,,9/5/2023,,,9/5/2025,,
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-001FH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475441, -105.582714)",43.475441,-105.582714,STATE,2024-02-11T00:00:00.000-07:00,2024-01-17T00:00:00.000-07:00,2022-02-11T00:00:00.000-07:00,2022-02-11T00:00:00.000-07:00,2026-02-11T00:00:00.000-07:00,2/11/2022,AAPD,2/11/2022,2/11/2024,1/17/2024,2/11/2026
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-001MH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475457, -105.583179)",43.475457,-105.583179,STATE,2023-12-03T00:00:00.000-07:00,2023-12-12T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2025-12-03T00:00:00.000-07:00,12/3/2021,AAPD,12/3/2021,12/3/2023,12/12/2023,12/3/2025
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-001NH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475481, -105.583288)",43.475481,-105.583288,STATE,2024-02-11T00:00:00.000-07:00,2024-01-17T00:00:00.000-07:00,2022-02-11T00:00:00.000-07:00,2022-02-11T00:00:00.000-07:00,2026-02-11T00:00:00.000-07:00,2/11/2022,AAPD,2/11/2022,2/11/2024,1/17/2024,2/11/2026
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-002FH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475362, -105.582746)",43.475362,-105.582746,STATE,2024-01-06T00:00:00.000-07:00,2024-01-17T00:00:00.000-07:00,2022-01-06T00:00:00.000-07:00,2022-01-06T00:00:00.000-07:00,2026-01-06T00:00:00.000-07:00,1/6/2022,AAPD,1/6/2022,1/6/2024,1/17/2024,1/6/2026
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-002MH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475433, -105.583071)",43.475433,-105.583071,STATE,2023-12-03T00:00:00.000-07:00,2023-12-12T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2025-12-03T00:00:00.000-07:00,12/3/2021,AAPD,12/3/2021,12/3/2023,12/12/2023,12/3/2025
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-002NH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475560, -105.583255)",43.475560,-105.583255,STATE,2023-12-02T00:00:00.000-07:00,2023-12-12T00:00:00.000-07:00,2021-12-02T00:00:00.000-07:00,2021-12-02T00:00:00.000-07:00,2025-12-02T00:00:00.000-07:00,12/2/2021,AAPD,12/2/2021,12/2/2023,12/12/2023,12/2/2025
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-003MH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475410, -105.582963)",43.475410,-105.582963,STATE,2023-12-03T00:00:00.000-07:00,2023-12-12T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2025-12-03T00:00:00.000-07:00,12/3/2021,AAPD,12/3/2021,12/3/2023,12/12/2023,12/3/2025
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-004MH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475386, -105.582855)",43.475386,-105.582855,STATE,2024-01-05T00:00:00.000-07:00,2024-01-17T00:00:00.000-07:00,2022-01-05T00:00:00.000-07:00,2022-01-05T00:00:00.000-07:00,2026-01-05T00:00:00.000-07:00,1/5/2022,AAPD,1/5/2022,1/5/2024,1/17/2024,1/5/2026
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-004NH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475512, -105.583038)",43.475512,-105.583038,STATE,2023-12-23T00:00:00.000-07:00,2023-12-12T00:00:00.000-07:00,2021-12-23T00:00:00.000-07:00,2021-12-23T00:00:00.000-07:00,2025-12-23T00:00:00.000-07:00,12/23/2021,AAPD,12/23/2021,12/23/2023,12/12/2023,12/23/2025
WYOMING,Casper Field Office,FED,WYW145546,WYW145546,TITAN EXPLORATION LLC,,4173-3526-006NH*,STATE WIM,WY,CONVERSE,ALIQUOT: SWSW SEC: 36 TWN: 41N RNG: 73W,"(43.475465, -105.582822)",43.475465,-105.582822,STATE,2023-12-03T00:00:00.000-07:00,2023-12-12T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2021-12-03T00:00:00.000-07:00,2025-12-03T00:00:00.000-07:00,12/3/2021,AAPD,12/3/2021,12/3/2023,12/12/2023,12/3/2025
WYOMING,Casper Field Office,FED,WYW149203,WYW149203,ANSCHUTZ EXPLORATION CORPORATION,490094897600S1,4170-31-35-4S NH,PIPPIN FED,WY,CONVERSE,LOT: 8 SEC: 31 TWN: 41N RNG: 70W,"(43.488310, -105.319600)",43.488310,-105.319600,FEE,2025-03-24T00:00:00.000-06:00,,2023-03-24T00:00:00.000-06:00,2023-07-22T00:00:00.000-06:00,,3/24/2023,POW,7/22/2023,3/24/2025,,
WYOMING,Casper Field Office,FED,WYW149203,WYW149203,ANSCHUTZ EXPLORATION CORPORATION,490094897700S1,4170-31-35-5 TH,PIPPIN FED,WY,CONVERSE,LOT: 8 SEC: 31 TWN: 41N RNG: 70W,"(43.488200, -105.319600)",43.488200,-105.319600,FEE,2025-03-24T00:00:00.000-06:00,,2023-03-24T00:00:00.000-06:00,2023-07-22T00:00:00.000-06:00,,3/24/2023,POW,7/22/2023,3/24/2025,,
